;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
236;[None];Diversifié;{u'date': u'2017-03-13', u'value': 50335863.7};{u'date': u'2017-03-13', u'value': 5464247.58};Euro;[CG2125P FP];{u'isin': u'FR0010716217', u'bloomberg': u'CG2125P FP', u'apir': None};1420;Euro;3744;{u'type': u'isin', u'value': u'FR0010716217'};FR0010716217;CAMGESTION GÉNÉRATION 2021-25 [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/d7ef9e09-6438-4a4c-a0db-d4ead3d577b5/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010716217];[FR0010716217];CAMGESTION;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};CAMGESTION GÉNÉRATION 2021-25;{u'date': u'2017-03-13', u'value': 127.85};{u'date': u'2017-03-13', u'value': 127.85};Monde;[];4;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 11.1130269851}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 0.843981700584}, u'performance_5y': {u'date': u'2017-02-28', u'value': 51.9452959208}, u'performance_3y': {u'date': u'2017-02-28', u'value': 26.55145326}};;CG2125P FP;FR0010716217;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-2021-25-classic-c-fr0010716217
237;[None];Diversifié;{u'date': u'2017-03-13', u'value': 73840692.65};{u'date': u'2017-03-13', u'value': 7165690.33};Euro;[CM2630P FP];{u'isin': u'FR0010997858', u'bloomberg': u'CM2630P FP', u'apir': None};5314;Euro;5320;{u'type': u'isin', u'value': u'FR0010997858'};FR0010997858;CAMGESTION GÉNÉRATION 2026-30 [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/e1cc2305-9dea-44c3-a738-81189d2f7129/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010997858];[FR0010997858];AUTO GEREE;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};CAMGESTION GÉNÉRATION 2026-30;{u'date': u'2017-03-13', u'value': 160.36};{u'date': u'2017-03-13', u'value': 160.36};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 18.232530828}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 3.06574972685}, u'performance_5y': {u'date': u'2017-02-28', u'value': 69.2016806723}, u'performance_3y': {u'date': u'2017-02-28', u'value': 34.2557092849}};;CM2630P FP;FR0010997858;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-2026-30-classic-c-fr0010997858
238;[None];Diversifié;{u'date': u'2017-03-13', u'value': 71635069.44};{u'date': u'2017-03-13', u'value': 8690585.2};Euro;[None];{u'isin': u'FR0013057130', u'bloomberg': None, u'apir': None};19791;Euro;19798;{u'type': u'isin', u'value': u'FR0013057130'};FR0013057130;CAMGESTION GÉNÉRATION 2031-35 [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/5271ebb5-04e4-4500-bba6-c054986d8f8d/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0013057130];[FR0013057130];CAMGESTION;{u'date': None, u'value': None};;{u'date': None, u'value': None};CAMGESTION GÉNÉRATION 2031-35;{u'date': u'2017-03-13', u'value': 143.45};{u'date': u'2017-03-13', u'value': 143.45};Monde;[];5;Diversifié Monde;{u'performance_ytd': {u'date': u'2017-02-16', u'value': 4.58742488641}};;;FR0013057130;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-2031-35-classic-c-fr0013057130
239;[None];Diversifié;{u'date': u'2017-03-13', u'value': 123141092.33};{u'date': u'2017-03-13', u'value': 36290953.62};Euro;[CGGAVEP FP];{u'isin': u'FR0010715326', u'bloomberg': u'CGGAVEP FP', u'apir': None};1421;Euro;3747;{u'type': u'isin', u'value': u'FR0010715326'};FR0010715326;CAMGESTION GÉNÉRATION AVENIR [CLASSIC, C];Balanced;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/4948fe14-6234-4e01-b178-b7a46cee6261/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010715326];[FR0010715326];AUTO GEREE;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};CAMGESTION GÉNÉRATION AVENIR;{u'date': u'2017-03-13', u'value': 140.48};{u'date': u'2017-03-13', u'value': 140.48};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 23.9324551322}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 4.95330593948}, u'performance_5y': {u'date': u'2017-02-28', u'value': 82.5735868716}, u'performance_3y': {u'date': u'2017-02-28', u'value': 41.7821381612}};;CGGAVEP FP;FR0010715326;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/camgestion-g-n-ration-avenir-classic-c-fr0010715326
240;[None];Produits de taux;{u'date': u'2017-03-13', u'value': 111479395.91};{u'date': u'2017-03-13', u'value': 54908569.29};Euro;[OBLCRDO FP];{u'isin': u'FR0010693168', u'bloomberg': u'OBLCRDO FP', u'apir': None};1333;Euro;3531;{u'type': u'isin', u'value': u'FR0010693168'};FR0010693168;CAMGESTION OBLICYCLE CREDIT [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/30e3d043-7ee0-4e57-87ac-c28f3edd0fb2/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010693168];[FR0010693168];CAMGESTION;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};CAMGESTION OBLICYCLE CREDIT;{u'date': u'2017-03-13', u'value': 141.97};{u'date': u'2017-03-13', u'value': 141.97};Europe;[];2;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.52800919276}, u'performance_ytd': {u'date': u'2017-03-13', u'value': -0.266947664208}, u'performance_5y': {u'date': u'2017-02-28', u'value': 12.2238817703}, u'performance_3y': {u'date': u'2017-02-28', u'value': 4.11318553092}};;OBLCRDO FP;FR0010693168;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-oblicycle-credit-classic-c-fr0010693168
241;[None];Produits de taux;{u'date': u'2017-03-13', u'value': 84778208.84};{u'date': u'2017-03-13', u'value': 3460354.36};Euro;[SURVL36 FP];{u'isin': u'FR0007494166', u'bloomberg': u'SURVL36 FP', u'apir': None};1506;Euro;3983;{u'type': u'isin', u'value': u'FR0007494166'};FR0007494166;CAMGESTION OBLICYCLE INFLATION [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/71be3e70-1ef7-46c0-9ddd-4ad8435083b2/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-AVAILABILITY, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0007494166];[FR0007494166];CAMGESTION;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};CAMGESTION OBLICYCLE INFLATION;{u'date': u'2017-03-13', u'value': 241.42};{u'date': u'2017-03-13', u'value': 241.42};Europe;[];4;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 3.4809726495}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -2.26043432631}, u'performance_5y': {u'date': u'2017-02-28', u'value': 30.8622894905}, u'performance_3y': {u'date': u'2017-02-28', u'value': 12.8031973539}};;SURVL36 FP;FR0007494166;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-oblicycle-inflation-classic-c-fr0007494166
242;[None];Produits de taux;{u'date': u'2017-03-13', u'value': 386376621.65};{u'date': u'2017-03-13', u'value': 386376621.65};Euro;[CAMOBCL FP];{u'isin': u'FR0012553659', u'bloomberg': u'CAMOBCL FP', u'apir': None};17697;Euro;17701;{u'type': u'isin', u'value': u'FR0012553659'};FR0012553659;CAMGESTION OBLIFLEXIBLE [CLASSIC, H];Fixed Income;;[DOC_FP, DOC_REPS, DOC_SP, DOC_KIID];[FR0012553659];[FR0012553659];CAMGESTION;{u'date': None, u'value': None};;{u'date': None, u'value': None};CAMGESTION OBLIFLEXIBLE;{u'date': u'2017-03-13', u'value': 10442.61};{u'date': u'2017-03-13', u'value': 10442.61};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 6.21833335174}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.313435450578}};;CAMOBCL FP;FR0012553659;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-obliflexible-classic-h-fr0012553659
243;[None];Produits de taux;{u'date': u'2017-03-13', u'value': 338219796.23};{u'date': u'2017-03-13', u'value': 198154227.7};Euro;[REVALSV FP];{u'isin': u'FR0010652743', u'bloomberg': u'REVALSV FP', u'apir': None};1503;Euro;3967;{u'type': u'isin', u'value': u'FR0010652743'};FR0010652743;CAMGESTION OBLIGATIONS EUROPE [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/7878b702-fac4-41cd-adbb-fd414cfa97fb/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010652743];[FR0010652743];AUTO GEREE;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};CAMGESTION OBLIGATIONS EUROPE;{u'date': u'2017-03-13', u'value': 268.3};{u'date': u'2017-03-13', u'value': 268.3};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 5.43790241254}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.624445758203}, u'performance_5y': {u'date': u'2017-02-28', u'value': 39.4051282051}, u'performance_3y': {u'date': u'2017-02-28', u'value': 15.5929752945}};;REVALSV FP;FR0010652743;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/camgestion-obligations-europe-classic-c-fr0010652743
244;[None];Actions;{u'date': u'2017-03-13', u'value': 145929416.95};{u'date': u'2017-03-13', u'value': 145929416.95};Euro;[CAMRENO FP];{u'isin': u'FR0010102095', u'bloomberg': u'CAMRENO FP', u'apir': None};1505;Euro;3982;{u'type': u'isin', u'value': u'FR0010102095'};FR0010102095;CAMGESTION RENDACTIS [CLASSIQUE, H];Equity;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010102095];[FR0010102095];CAMGESTION;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};CAMGESTION RENDACTIS;{u'date': u'2017-03-13', u'value': 1578.26};{u'date': u'2017-03-13', u'value': 1578.26};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 11.5929551541}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 2.78409127912}, u'performance_5y': {u'date': u'2017-02-28', u'value': 54.3663052636}, u'performance_3y': {u'date': u'2017-02-28', u'value': 15.8296550958}};;CAMRENO FP;FR0010102095;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/camgestion-rendactis-classique-h-fr0010102095
245;[None];Actions;{u'date': u'2017-03-13', u'value': 58050321.99};{u'date': u'2017-03-13', u'value': 58050321.99};Euro;[CARSTSP FP];{u'isin': u'FR0010168351', u'bloomberg': u'CARSTSP FP', u'apir': None};1508;Euro;3994;{u'type': u'isin', u'value': u'FR0010168351'};FR0010168351;CAMGESTION SITUATIONS SPÉCIALES [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/afa0d080-813d-4d3c-8674-b5d908ab12ca/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010168351];[FR0010168351];CAMGESTION;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};CAMGESTION SITUATIONS SPÉCIALES;{u'date': u'2017-03-13', u'value': 13.39};{u'date': u'2017-03-13', u'value': 13.39};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 12.1866897148}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 4.36477007015}, u'performance_5y': {u'date': u'2017-02-28', u'value': 52.526439483}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.89261744966}};;CARSTSP FP;FR0010168351;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/camgestion-situations-sp-ciales-classique-c-fr0010168351
246;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-13', u'value': 30948395.67};{u'date': u'2017-03-13', u'value': 30948395.67};Euro;[BNPCAPO FP];{u'isin': u'FR0010692301', u'bloomberg': u'BNPCAPO FP', u'apir': None};1331;Euro;3548;{u'type': u'isin', u'value': u'FR0010692301'};FR0010692301;CAPOEIRA [CLASSIC, C];Alternatives & Other;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010692301];[FR0010692301];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};CAPOEIRA;{u'date': u'2017-03-13', u'value': 285.59};{u'date': u'2017-03-13', u'value': 285.59};Monde;[];3;Produits structurés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 3.3922287124}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 0.224600807159}, u'performance_5y': {u'date': u'2017-02-28', u'value': 26.8212362601}, u'performance_3y': {u'date': u'2017-02-28', u'value': 6.83010946169}};;BNPCAPO FP;FR0010692301;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-structures/capoeira-classic-c-fr0010692301
247;[None];Actions;{u'date': u'2017-03-09', u'value': 55072930.28};{u'date': u'2017-03-09', u'value': 76.64};Dollar;[CBIEFCL FP];{u'isin': u'FR0012098499', u'bloomberg': u'CBIEFCL FP', u'apir': None};16955;Dollar;16958;{u'type': u'isin', u'value': u'FR0012098499'};FR0012098499;CARDIF BNPP IP EQUITY FRONTIER MARKETS [CLASSIC, C];Equity;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0012098499];[FR0012098499];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};CARDIF BNPP IP EQUITY FRONTIER MARKETS;{u'date': u'2017-03-09', u'value': 76.64};{u'date': None, u'value': None};Pays émergents;[];5;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 7.20433092726}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.13219616205}, u'performance_3y': {u'date': u'2016-08-31', u'value': -15.1310228089}};;CBIEFCL FP;FR0012098499;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/cardif-bnpp-ip-equity-frontier-markets-classic-c-fr0012098499
248;[None];Actions;{u'date': u'2017-03-10', u'value': 50285083.46};{u'date': u'2017-03-10', u'value': 62419.64};Euro;[None];{u'isin': u'FR0013058021', u'bloomberg': None, u'apir': None};19751;Euro;19753;{u'type': u'isin', u'value': u'FR0013058021'};FR0013058021;CARDIF COUNTRIES CONVICTIONS [CLASSIC, H];Equity;;[DOC_FP, DOC_SP, DOC_KIID];[FR0013058021];[FR0013058021];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};CARDIF COUNTRIES CONVICTIONS;{u'date': u'2017-03-10', u'value': 111.83};{u'date': u'2017-03-10', u'value': 111.83};Pays émergents;[];6;Actions émergentes;;;;FR0013058021;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/cardif-countries-convictions-classic-h-fr0013058021
249;[None];Marché monétaire;{u'date': u'2017-03-14', u'value': 46024129.35};{u'date': u'2017-03-14', u'value': 46024129.35};Euro;[SURVALS FP];{u'isin': u'FR0000294738', u'bloomberg': u'SURVALS FP', u'apir': None};1504;Euro;3968;{u'type': u'isin', u'value': u'FR0000294738'};FR0000294738;CARDIF TRESORERIE [CLASSIC, C];Money Market;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/a1a2ce7c-a446-4825-9b87-3845d1ccc87a/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0000294738];[FR0000294738];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};4;{u'date': None, u'value': None};CARDIF TRESORERIE;{u'date': u'2017-03-14', u'value': 19137.6415};{u'date': u'2017-03-14', u'value': 19137.6415};Europe;[];1;Marché monétaire EUR;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.10737299918}, u'performance_ytd': {u'date': u'2017-03-14', u'value': -0.0420115553035}, u'performance_5y': {u'date': u'2017-02-28', u'value': 0.712286576815}, u'performance_3y': {u'date': u'2017-02-28', u'value': 0.139239122132}};;SURVALS FP;FR0000294738;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/marche-monetaire-eur/cardif-tresorerie-classic-c-fr0000294738
250;[None];Diversifié;{u'date': u'2017-03-14', u'value': 119084310.79};{u'date': u'2017-03-14', u'value': 119084310.79};Euro;[CARSELA FP];{u'isin': u'FR0000421802', u'bloomberg': u'CARSELA FP', u'apir': None};9095;Euro;10195;{u'type': u'isin', u'value': u'FR0000421802'};FR0000421802;CARREFOUR SELECTION [CLASSIQUE, H];Balanced;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0000421802];[FR0000421802];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};CARREFOUR SELECTION;{u'date': u'2017-03-14', u'value': 34.68};{u'date': u'2017-03-14', u'value': 34.68};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.02446774706}, u'performance_ytd': {u'date': u'2017-03-14', u'value': 2.42173656232}, u'performance_5y': {u'date': u'2017-02-28', u'value': 38.0684104628}, u'performance_3y': {u'date': u'2017-02-28', u'value': 9.96794871795}};;CARSELA FP;FR0000421802;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/carrefour-selection-classique-h-fr0000421802
251;[None, None];Actions;{u'date': u'2017-03-13', u'value': 323605046.07};{u'date': u'2017-03-13', u'value': 323605046.07};Euro;[None, CNPAEUP FP];{u'isin': u'FR0010250050', u'bloomberg': u'CNPAEUP FP', u'apir': None};18263;Euro;18460;{u'type': u'isin', u'value': u'FR0010250050'};FR0010250050;CNP ACTIONS EUROPE PIONEER [A, H];Equity;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010274035, FR0010250050];[FR0010274035, FR0010250050];CAMGESTION;{u'date': None, u'value': None};4;{u'date': None, u'value': None};CNP ACTIONS EUROPE PIONEER;{u'date': u'2017-03-13', u'value': 1111.05};{u'date': u'2017-03-13', u'value': 1111.05};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 12.109187338}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 2.31322460932}, u'performance_5y': {u'date': u'2017-02-28', u'value': 58.0140181671}, u'performance_3y': {u'date': u'2017-02-28', u'value': 15.1114747788}};;CNPAEUP FP;FR0010250050;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/cnp-actions-europe-pioneer-a-h-fr0010250050
252;[None, None];Actions;{u'date': u'2017-03-13', u'value': 282812297.74};{u'date': u'2017-03-13', u'value': 282812297.74};Euro;[FQCAESI FP, None];{u'isin': u'FR0010248310', u'bloomberg': u'FQCAESI FP', u'apir': None};18303;Euro;18456;{u'type': u'isin', u'value': u'FR0010248310'};FR0010248310;CNP ACTIONS EUROPE SCHRODERS [A, H];Equity;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010248310, FR0010263475];[FR0010248310, FR0010263475];CAMGESTION;{u'date': None, u'value': None};4;{u'date': None, u'value': None};CNP ACTIONS EUROPE SCHRODERS;{u'date': u'2017-03-13', u'value': 1403.24};{u'date': u'2017-03-13', u'value': 1403.24};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 13.7774574741}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 4.60620969846}, u'performance_5y': {u'date': u'2017-02-28', u'value': 61.1150563989}, u'performance_3y': {u'date': u'2017-02-28', u'value': 17.8842914311}};;FQCAESI FP;FR0010248310;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/cnp-actions-europe-schroders-a-h-fr0010248310
253;[None];Actions;{u'date': u'2017-03-13', u'value': 75376794.5};{u'date': u'2017-03-13', u'value': 75376794.5};Euro;[BNPASUS FP];{u'isin': u'FR0007044706', u'bloomberg': u'BNPASUS FP', u'apir': None};18288;Euro;18371;{u'type': u'isin', u'value': u'FR0007044706'};FR0007044706;CNP ASSUR SMID CAP EUROPE [CLASSIQUE, H];Equity;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0007044706];[FR0007044706];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};CNP ASSUR SMID CAP EUROPE;{u'date': u'2017-03-13', u'value': 2298.63};{u'date': u'2017-03-13', u'value': 2298.63};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 7.5586638927}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 5.82816154399}, u'performance_5y': {u'date': u'2017-02-28', u'value': 39.0360037143}, u'performance_3y': {u'date': u'2017-02-28', u'value': 2.39539440823}};;BNPASUS FP;FR0007044706;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/cnp-assur-smid-cap-europe-classique-h-fr0007044706
254;[None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 32392135.35};{u'date': u'2017-03-13', u'value': 27737882.68};Euro;[CORPLUS FP, CORPLUD FP];{u'isin': u'FR0010670653', u'bloomberg': u'CORPLUS FP', u'apir': None};15074;Euro;15080;{u'type': u'isin', u'value': u'FR0010670653'};FR0010670653;CORTAL CONSORS OPEN COURT TERME [CLASSIC, C];Fixed Income;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_TRANSPARENCY, DOC_KIID];[FR0010670653, FR0010670661];[FR0010670653, FR0010670661];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};CORTAL CONSORS OPEN COURT TERME;{u'date': u'2017-03-13', u'value': 34.7818};{u'date': u'2017-03-13', u'value': 34.7818};Europe;[];2;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 0.625880912221}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.0692097169294}, u'performance_5y': {u'date': u'2017-02-28', u'value': 2.10990621336}, u'performance_3y': {u'date': u'2017-02-28', u'value': 1.09569007292}};;CORPLUS FP;FR0010670653;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/cortal-consors-open-court-terme-classic-c-fr0010670653
